 format: day,hour,forecast,value  location:52_110 Start : 20160301 
24,2300,55,4
24,2300,58,4
24,2300,61,4
24,2300,64,4
25,200,4,3
25,200,7,4
25,200,10,4
25,200,13,2
25,200,16,1
25,200,19,2
25,200,22,2
25,200,25,4
25,200,28,4
25,200,31,3
25,200,34,3
25,200,37,2
25,200,40,3
25,200,43,3
25,200,46,3
25,200,49,4
25,200,52,4
25,200,55,4
25,200,58,4
25,200,61,4
25,500,4,4
25,500,7,4
25,500,10,2
25,500,13,1
25,500,16,2
25,500,19,2
25,500,22,4
25,500,25,4
25,500,28,3
25,500,31,3
25,500,34,2
25,500,37,3
25,500,40,3
25,500,43,3
25,500,46,4
25,500,49,4
25,500,52,4
25,500,55,4
25,500,58,4
25,800,4,4
25,800,7,2
25,800,10,1
25,800,13,2
25,800,16,2
25,800,19,4
25,800,22,4
25,800,25,3
25,800,28,3
25,800,31,2
25,800,34,3
25,800,37,3
25,800,40,3
25,800,43,4
25,800,46,4
25,800,49,4
25,800,52,4
25,800,55,4
25,1100,4,2
25,1100,7,1
25,1100,10,2
25,1100,13,2
25,1100,16,4
25,1100,19,4
25,1100,22,3
25,1100,25,3
25,1100,28,2
25,1100,31,3
25,1100,34,3
25,1100,37,3
25,1100,40,4
25,1100,43,4
25,1100,46,4
25,1100,49,4
25,1100,52,4
25,1400,4,1
25,1400,7,2
25,1400,10,2
25,1400,13,4
25,1400,16,4
25,1400,19,3
25,1400,22,3
25,1400,25,2
25,1400,28,3
25,1400,31,3
25,1400,34,3
25,1400,37,4
25,1400,40,4
25,1400,43,4
25,1400,46,4
25,1400,49,4
25,1700,4,2
25,1700,7,2
25,1700,10,4
25,1700,13,4
25,1700,16,3
25,1700,19,3
25,1700,22,2
25,1700,25,3
25,1700,28,3
25,1700,31,3
25,1700,34,4
25,1700,37,4
25,1700,40,4
25,1700,43,4
25,1700,46,4
25,2000,4,2
25,2000,7,4
25,2000,10,4
25,2000,13,3
25,2000,16,3
25,2000,19,2
25,2000,22,3
25,2000,25,3
25,2000,28,3
25,2000,31,4
25,2000,34,4
25,2000,37,4
25,2000,40,4
25,2000,43,4
25,2000,46,4
25,2000,49,3
25,2000,52,4
25,2000,55,4
25,2000,58,4
25,2000,61,3
25,2000,64,4
25,2000,67,2
25,2300,4,4
25,2300,7,4
25,2300,10,3
25,2300,13,3
25,2300,16,2
25,2300,19,3
25,2300,22,3
25,2300,25,3
25,2300,28,4
25,2300,31,4
25,2300,34,4
25,2300,37,4
25,2300,40,4
25,2300,43,4
25,2300,46,3
25,2300,49,4
25,2300,52,4
25,2300,55,4
25,2300,58,3
25,2300,61,4
25,2300,64,2
26,200,4,4
26,200,7,3
26,200,10,3
26,200,13,2
26,200,16,3
26,200,19,3
26,200,22,3
26,200,25,4
26,200,28,4
26,200,31,4
26,200,34,4
26,200,37,4
26,200,40,4
26,200,43,3
26,200,46,4
26,200,49,4
26,200,52,4
26,200,55,3
26,200,58,4
26,200,61,2
26,500,4,3
26,500,7,3
26,500,10,2
26,500,13,3
26,500,16,3
26,500,19,3
26,500,22,4
26,500,25,4
26,500,28,4
26,500,31,4
26,500,34,4
26,500,37,4
26,500,40,3
26,500,43,4
26,500,46,4
26,500,49,4
26,500,52,3
26,500,55,4
26,500,58,2
26,800,4,5.1
26,800,7,3.3
26,800,10,3.6
26,800,13,3.7
26,800,16,4
26,800,19,4.2
26,800,22,5.2
26,800,25,6.3
26,800,28,4.8
26,800,31,3
26,800,34,3.4
26,800,37,3
26,800,40,2.3
26,800,43,3.1
26,800,46,3.6
26,800,49,3.4
26,800,52,3.3
26,800,55,1.3
26,1100,4,3.3
26,1100,7,3.6
26,1100,10,3.7
26,1100,13,4
26,1100,16,4.2
26,1100,19,5.2
26,1100,22,6.3
26,1100,25,4.8
26,1100,28,3
26,1100,31,3.4
26,1100,34,3
26,1100,37,2.3
26,1100,40,3.1
26,1100,43,3.6
26,1100,46,3.4
26,1100,49,3.3
26,1100,52,1.3
26,1400,4,3.6
26,1400,7,3.7
26,1400,10,4
26,1400,13,4.2
26,1400,16,5.2
26,1400,19,6.3
26,1400,22,4.8
26,1400,25,3
26,1400,28,3.4
26,1400,31,3
26,1400,34,2.3
26,1400,37,3.1
26,1400,40,3.6
26,1400,43,3.4
26,1400,46,3.3
26,1400,49,1.3
26,1700,4,3.7
26,1700,7,4
26,1700,10,4.2
26,1700,13,5.2
26,1700,16,6.3
26,1700,19,4.8
26,1700,22,3
26,1700,25,3.4
26,1700,28,3
26,1700,31,2.3
26,1700,34,3.1
26,1700,37,3.6
26,1700,40,3.4
26,1700,43,3.3
26,1700,46,1.3
26,2000,4,4
26,2000,7,4.2
26,2000,10,5.2
26,2000,13,6.3
26,2000,16,4.8
26,2000,19,3
26,2000,22,3.4
26,2000,25,3
26,2000,28,2.3
26,2000,31,3.1
26,2000,34,3.6
26,2000,37,3.4
26,2000,40,3.3
26,2000,43,1.3
26,2000,46,1
26,2000,49,0.9
26,2000,52,2
26,2000,55,3.3
26,2000,58,3.8
26,2000,61,3
26,2000,64,3.3
26,2000,67,1.9
26,2300,4,4.2
26,2300,7,5.2
26,2300,10,6.3
26,2300,13,4.8
26,2300,16,3
26,2300,19,3.4
26,2300,22,3
26,2300,25,2.3
26,2300,28,3.1
26,2300,31,3.6
26,2300,34,3.4
26,2300,37,3.3
26,2300,40,1.3
26,2300,43,1
26,2300,46,0.9
26,2300,49,2
26,2300,52,3.3
26,2300,55,3.8
26,2300,58,3
26,2300,61,3.3
26,2300,64,1.9
27,200,4,5.2
27,200,7,6.3
27,200,10,4.8
27,200,13,3
27,200,16,3.4
27,200,19,3
27,200,22,2.3
27,200,25,3.1
27,200,28,3.6
27,200,31,3.4
27,200,34,3.3
27,200,37,1.3
27,200,40,1
27,200,43,0.9
27,200,46,2
27,200,49,3.3
27,200,52,3.8
27,200,55,3
27,200,58,3.3
27,200,61,1.9
27,500,4,6.3
27,500,7,4.8
27,500,10,3
27,500,13,3.4
27,500,16,3
27,500,19,2.3
27,500,22,3.1
27,500,25,3.6
27,500,28,3.4
27,500,31,3.3
27,500,34,1.3
27,500,37,1
27,500,40,0.9
27,500,43,2
27,500,46,3.3
27,500,49,3.8
27,500,52,3
27,500,55,3.3
27,500,58,1.9
27,800,4,4.8
27,800,7,3
27,800,10,3.4
27,800,13,3
27,800,16,2.3
27,800,19,3.1
27,800,22,3.6
27,800,25,3.4
27,800,28,3.3
27,800,31,1.3
27,800,34,1
27,800,37,0.9
27,800,40,2
27,800,43,3.3
27,800,46,3.8
27,800,49,3
27,800,52,3.3
27,800,55,1.9
27,1100,4,3
27,1100,7,3.4
27,1100,10,3
27,1100,13,2.3
27,1100,16,3.1
27,1100,19,3.6
27,1100,22,3.4
27,1100,25,3.3
27,1100,28,1.3
27,1100,31,1
27,1100,34,0.9
27,1100,37,2
27,1100,40,3.3
27,1100,43,3.8
27,1100,46,3
27,1100,49,3.3
27,1100,52,1.9
27,1400,4,3.4
27,1400,7,3
27,1400,10,2.3
27,1400,13,3.1
27,1400,16,3.6
27,1400,19,3.4
27,1400,22,3.3
27,1400,25,1.3
27,1400,28,1
27,1400,31,0.9
27,1400,34,2
27,1400,37,3.3
27,1400,40,3.8
27,1400,43,3
27,1400,46,3.3
27,1400,49,1.9
27,1700,4,3
27,1700,7,2.3
27,1700,10,3.1
27,1700,13,3.6
27,1700,16,3.4
27,1700,19,3.3
27,1700,22,1.3
27,1700,25,1
27,1700,28,0.9
27,1700,31,2
27,1700,34,3.3
27,1700,37,3.8
27,1700,40,3
27,1700,43,3.3
27,1700,46,1.9
27,2000,4,2.3
27,2000,7,3.1
27,2000,10,3.6
27,2000,13,3.4
27,2000,16,3.3
27,2000,19,1.3
27,2000,22,1
27,2000,25,0.9
27,2000,28,2
27,2000,31,3.3
27,2000,34,3.8
27,2000,37,3
27,2000,40,3.3
27,2000,43,1.9
27,2000,46,1.2
27,2000,49,1
27,2000,52,2.1
27,2000,55,3.5
27,2000,58,3.9
27,2000,61,3.1
27,2000,64,3.6
27,2000,67,1.8
27,2300,4,3.1
27,2300,7,3.6
27,2300,10,3.4
27,2300,13,3.3
27,2300,16,1.3
27,2300,19,1
27,2300,22,0.9
27,2300,25,2
27,2300,28,3.3
27,2300,31,3.8
27,2300,34,3
27,2300,37,3.3
27,2300,40,1.9
27,2300,43,1.2
27,2300,46,1
27,2300,49,2.1
27,2300,52,3.5
27,2300,55,3.9
27,2300,58,3.1
27,2300,61,3.6
27,2300,64,1.8
28,200,4,3.6
28,200,7,3.4
28,200,10,3.3
28,200,13,1.3
28,200,16,1
28,200,19,0.9
28,200,22,2
28,200,25,3.3
28,200,28,3.8
28,200,31,3
28,200,34,3.3
28,200,37,1.9
28,200,40,1.2
28,200,43,1
28,200,46,2.1
28,200,49,3.5
28,200,52,3.9
28,200,55,3.1
28,200,58,3.6
28,200,61,1.8
28,500,4,3.4
28,500,7,3.3
28,500,10,1.3
28,500,13,1
28,500,16,0.9
28,500,19,2
28,500,22,3.3
28,500,25,3.8
28,500,28,3
28,500,31,3.3
28,500,34,1.9
28,500,37,1.2
28,500,40,1
28,500,43,2.1
28,500,46,3.5
28,500,49,3.9
28,500,52,3.1
28,500,55,3.6
28,500,58,1.8
28,800,4,2
28,800,7,2
28,800,10,1
28,800,13,1
28,800,16,2
28,800,19,2
28,800,22,3
28,800,25,4
28,800,28,4
28,800,31,1
28,800,34,1
28,800,37,2
28,800,40,2
28,800,43,3
28,800,46,4
28,800,49,4
28,800,52,3
28,800,55,1
28,1100,4,2
28,1100,7,1
28,1100,10,1
28,1100,13,2
28,1100,16,2
28,1100,19,3
28,1100,22,4
28,1100,25,4
28,1100,28,1
28,1100,31,1
28,1100,34,2
28,1100,37,2
28,1100,40,3
28,1100,43,4
28,1100,46,4
28,1100,49,3
28,1100,52,1
28,1400,4,1
28,1400,7,1
28,1400,10,2
28,1400,13,2
28,1400,16,3
28,1400,19,4
28,1400,22,4
28,1400,25,1
28,1400,28,1
28,1400,31,2
28,1400,34,2
28,1400,37,3
28,1400,40,4
28,1400,43,4
28,1400,46,3
28,1400,49,1
28,1700,4,1
28,1700,7,2
28,1700,10,2
28,1700,13,3
28,1700,16,4
28,1700,19,4
28,1700,22,1
28,1700,25,1
28,1700,28,2
28,1700,31,2
28,1700,34,3
28,1700,37,4
28,1700,40,4
28,1700,43,3
28,1700,46,1
28,2000,4,2
28,2000,7,2
28,2000,10,3
28,2000,13,4
28,2000,16,4
28,2000,19,1
28,2000,22,1
28,2000,25,2
28,2000,28,2
28,2000,31,3
28,2000,34,4
28,2000,37,4
28,2000,40,3
28,2000,43,1
28,2000,46,0.6
28,2000,49,0.9
28,2000,52,0.8
28,2000,55,3.2
28,2000,58,4
28,2000,61,3
28,2000,64,2.9
28,2000,67,1.2
28,2300,4,2
28,2300,7,3
28,2300,10,4
28,2300,13,4
28,2300,16,1
28,2300,19,1
28,2300,22,2
28,2300,25,2
28,2300,28,3
28,2300,31,4
28,2300,34,4
28,2300,37,3
28,2300,40,1
28,2300,43,0.6
28,2300,46,0.9
28,2300,49,0.8
28,2300,52,3.2
28,2300,55,4
28,2300,58,3
28,2300,61,2.9
28,2300,64,1.2
29,200,4,3
29,200,7,4
29,200,10,4
29,200,13,1
29,200,16,1
29,200,19,2
29,200,22,2
29,200,25,3
29,200,28,4
29,200,31,4
29,200,34,3
29,200,37,1
29,200,40,0.6
29,200,43,0.9
29,200,46,0.8
29,200,49,3.2
29,200,52,4
29,200,55,3
29,200,58,2.9
29,200,61,1.2
29,500,4,4
29,500,7,4
29,500,10,1
29,500,13,1
29,500,16,2
29,500,19,2
29,500,22,3
29,500,25,4
29,500,28,4
29,500,31,3
29,500,34,1
29,500,37,0.6
29,500,40,0.9
29,500,43,0.8
29,500,46,3.2
29,500,49,4
29,500,52,3
29,500,55,2.9
29,500,58,1.2
29,800,4,4
29,800,7,3
29,800,10,2
29,800,13,1
29,800,16,2
29,800,19,2
29,800,22,3
29,800,25,3
29,800,28,3
29,800,31,1
29,800,34,1
29,800,37,1
29,800,40,1
29,800,43,2
29,800,46,2
29,800,49,3
29,800,52,3
29,800,55,1
29,1100,4,3
29,1100,7,2
29,1100,10,1
29,1100,13,2
29,1100,16,2
29,1100,19,3
29,1100,22,3
29,1100,25,3
29,1100,28,1
29,1100,31,1
29,1100,34,1
29,1100,37,1
29,1100,40,2
29,1100,43,2
29,1100,46,3
29,1100,49,3
29,1100,52,1
29,1400,4,2
29,1400,7,1
29,1400,10,2
29,1400,13,2
29,1400,16,3
29,1400,19,3
29,1400,22,3
29,1400,25,1
29,1400,28,1
29,1400,31,1
29,1400,34,1
29,1400,37,2
29,1400,40,2
29,1400,43,3
29,1400,46,3
29,1400,49,1
29,1700,4,1
29,1700,7,2
29,1700,10,2
29,1700,13,3
29,1700,16,3
29,1700,19,3
29,1700,22,1
29,1700,25,1
29,1700,28,1
29,1700,31,1
29,1700,34,2
29,1700,37,2
29,1700,40,3
29,1700,43,3
29,1700,46,1
29,2000,4,2
29,2000,7,2
29,2000,10,3
29,2000,13,3
29,2000,16,3
29,2000,19,1
29,2000,22,1
29,2000,25,1
29,2000,28,1
29,2000,31,2
29,2000,34,2
29,2000,37,3
29,2000,40,3
29,2000,43,1
29,2000,46,0.6
29,2000,49,1.1
29,2000,52,1.9
29,2000,55,3.3
29,2000,58,3.8
29,2000,61,3
29,2000,64,2.8
29,2000,67,1.5
29,2300,4,2
29,2300,7,3
29,2300,10,3
29,2300,13,3
29,2300,16,1
29,2300,19,1
29,2300,22,1
29,2300,25,1
29,2300,28,2
29,2300,31,2
29,2300,34,3
29,2300,37,3
29,2300,40,1
29,2300,43,0.6
29,2300,46,1.1
29,2300,49,1.9
29,2300,52,3.3
29,2300,55,3.8
29,2300,58,3
29,2300,61,2.8
29,2300,64,1.5
30,200,4,3
30,200,7,3
30,200,10,3
30,200,13,1
30,200,16,1
30,200,19,1
30,200,22,1
30,200,25,2
30,200,28,2
30,200,31,3
30,200,34,3
30,200,37,1
30,200,40,0.6
30,200,43,1.1
30,200,46,1.9
30,200,49,3.3
30,200,52,3.8
30,200,55,3
30,200,58,2.8
30,200,61,1.5
30,500,4,3
30,500,7,3
30,500,10,1
30,500,13,1
30,500,16,1
30,500,19,1
30,500,22,2
30,500,25,2
30,500,28,3
30,500,31,3
30,500,34,1
30,500,37,1
30,500,40,1
30,500,43,2
30,500,46,3
30,500,49,4
30,500,52,3
30,500,55,3
30,500,58,2
30,800,4,3
30,800,7,1
30,800,10,1
30,800,13,1
30,800,16,1
30,800,19,2
30,800,22,2
30,800,25,3
30,800,28,3
30,800,31,1
30,800,34,1
30,800,37,1
30,800,40,2
30,800,43,3
30,800,46,4
30,800,49,3
30,800,52,3
30,800,55,2
30,1100,4,1
30,1100,7,1
30,1100,10,1
30,1100,13,1
30,1100,16,2
30,1100,19,2
30,1100,22,3
30,1100,25,3
30,1100,28,1
30,1100,31,1
30,1100,34,1
30,1100,37,2
30,1100,40,3
30,1100,43,4
30,1100,46,3
30,1100,49,3
30,1100,52,2
30,1400,4,1
30,1400,7,1
30,1400,10,1
30,1400,13,2
30,1400,16,2
30,1400,19,3
30,1400,22,3
30,1400,25,1
30,1400,28,1
30,1400,31,1
30,1400,34,2
30,1400,37,3
30,1400,40,4
30,1400,43,3
30,1400,46,3
30,1400,49,2
30,1700,4,1
30,1700,7,1
30,1700,10,2
30,1700,13,2
30,1700,16,3
30,1700,19,3
30,1700,22,1
30,1700,25,1
30,1700,28,1
30,1700,31,2
30,1700,34,3
30,1700,37,4
30,1700,40,3
30,1700,43,3
30,1700,46,2
30,2000,4,1
30,2000,7,2
30,2000,10,2
30,2000,13,3
30,2000,16,2
30,2000,19,1
30,2000,22,1
30,2000,25,1
30,2000,28,1
30,2000,31,2
30,2000,34,3
30,2000,37,3
30,2000,40,3
30,2000,43,2
30,2000,46,1
30,2000,49,1
30,2000,52,2
30,2000,55,3
30,2000,58,4
30,2000,61,3
30,2000,64,3
30,2000,67,2
30,2300,4,2
30,2300,7,2
30,2300,10,3
30,2300,13,2
30,2300,16,1
30,2300,19,1
30,2300,22,1
30,2300,25,1
30,2300,28,2
30,2300,31,3
30,2300,34,3
30,2300,37,3
30,2300,40,2
30,2300,43,1
30,2300,46,1
30,2300,49,2
30,2300,52,3
30,2300,55,4
30,2300,58,3
30,2300,61,3
30,2300,64,2
31,200,4,2
31,200,7,3
31,200,10,2
31,200,13,1
31,200,16,1
31,200,19,1
31,200,22,1
31,200,25,2
31,200,28,3
31,200,31,3
31,200,34,3
31,200,37,2
31,200,40,1
31,200,43,1
31,200,46,2
31,200,49,3
31,200,52,4
31,200,55,3
31,200,58,3
31,200,61,2
31,500,4,3
31,500,7,2
31,500,10,1
31,500,13,1
31,500,16,1
31,500,19,1
31,500,22,2
31,500,25,3
31,500,28,3
31,500,31,3
31,500,34,2
31,500,37,1
31,500,40,1
31,500,43,2
31,500,46,3
31,500,49,4
31,500,52,3
31,500,55,3
31,500,58,2
31,800,4,2
31,800,7,1
31,800,10,1
31,800,13,1
31,800,16,1
31,800,19,2
31,800,22,3
31,800,25,3
31,800,28,3
31,800,31,2
31,800,34,1
31,800,37,1
31,800,40,2
31,800,43,3
31,800,46,4
31,800,49,3
31,800,52,3
31,800,55,2
31,1100,4,1
31,1100,7,1
31,1100,10,1
31,1100,13,1
31,1100,16,2
31,1100,19,3
31,1100,22,3
31,1100,25,3
31,1100,28,2
31,1100,31,1
31,1100,34,1
31,1100,37,2
31,1100,40,3
31,1100,43,4
31,1100,46,3
31,1100,49,3
31,1100,52,2
31,1400,4,1
31,1400,7,1
31,1400,10,1
31,1400,13,2
31,1400,16,3
31,1400,19,3
31,1400,22,3
31,1400,25,2
31,1400,28,1
31,1400,31,1
31,1400,34,2
31,1400,37,3
31,1400,40,4
31,1400,43,3
31,1400,46,3
31,1400,49,2
31,1700,4,1
31,1700,7,1
31,1700,10,2
31,1700,13,3
31,1700,16,3
31,1700,19,3
31,1700,22,2
31,1700,25,1
31,1700,28,1
31,1700,31,2
31,1700,34,3
31,1700,37,4
31,1700,40,3
31,1700,43,3
31,1700,46,2
31,2000,4,1
31,2000,7,1
31,2000,10,2
31,2000,13,4
31,2000,16,3
31,2000,19,1
31,2000,22,1
31,2000,25,1
31,2000,28,1
31,2000,31,1
31,2000,34,2
31,2000,37,3
31,2000,40,3
31,2000,43,2
31,2000,46,1
31,2000,49,1
31,2000,52,2
31,2000,55,3
31,2000,58,4
31,2000,61,3
31,2000,64,3
31,2000,67,1
31,2300,4,1
31,2300,7,2
31,2300,10,4
31,2300,13,3
31,2300,16,1
31,2300,19,1
31,2300,22,1
31,2300,25,1
31,2300,28,1
31,2300,31,2
31,2300,34,3
31,2300,37,3
31,2300,40,2
31,2300,43,1
31,2300,46,1
31,2300,49,2
31,2300,52,3
31,2300,55,4
31,2300,58,3
31,2300,61,3
31,2300,64,1
 Start : 20160801 ,,,
1,200,4,2
1,200,7,4
1,200,10,3
1,200,13,1
1,200,16,1
1,200,19,1
1,200,22,1
1,200,25,1
1,200,28,2
1,200,31,3
1,200,34,3
1,200,37,2
1,200,40,1
1,200,43,1
1,200,46,2
1,200,49,3
1,200,52,4
1,200,55,3
1,200,58,3
1,200,61,1
1,500,4,4
1,500,7,3
1,500,10,1
1,500,13,1
1,500,16,1
1,500,19,1
1,500,22,1
1,500,25,2
1,500,28,3
1,500,31,3
1,500,34,2
1,500,37,1
1,500,40,1
1,500,43,2
1,500,46,3
1,500,49,4
1,500,52,3
1,500,55,3
1,500,58,1
1,800,4,3
1,800,7,1
1,800,10,1
1,800,13,1
1,800,16,1
1,800,19,1
1,800,22,2
1,800,25,3
1,800,28,3
1,800,31,2
1,800,34,1
1,800,37,1
1,800,40,2
1,800,43,3
1,800,46,4
1,800,49,3
1,800,52,3
1,800,55,1
1,1100,4,1
1,1100,7,1
1,1100,10,1
1,1100,13,1
1,1100,16,1
1,1100,19,2
1,1100,22,3
1,1100,25,3
1,1100,28,2
1,1100,31,1
1,1100,34,1
1,1100,37,2
1,1100,40,3
1,1100,43,4
1,1100,46,3
1,1100,49,3
1,1100,52,1
1,1400,4,1
1,1400,7,1
1,1400,10,1
1,1400,13,1
1,1400,16,2
1,1400,19,3
1,1400,22,3
1,1400,25,2
1,1400,28,1
1,1400,31,1
1,1400,34,2
1,1400,37,3
1,1400,40,4
1,1400,43,3
1,1400,46,3
1,1400,49,1
1,1700,4,1
1,1700,7,1
1,1700,10,1
1,1700,13,2
1,1700,16,3
1,1700,19,3
1,1700,22,2
1,1700,25,1
1,1700,28,1
1,1700,31,2
1,1700,34,3
1,1700,37,4
1,1700,40,3
1,1700,43,3
1,1700,46,1
1,2000,4,1
1,2000,7,1
1,2000,10,2
1,2000,13,3
1,2000,16,3
1,2000,19,2
1,2000,22,1
1,2000,25,1
1,2000,28,2
1,2000,31,3
1,2000,34,4
1,2000,37,3
1,2000,40,3
1,2000,43,1
1,2000,46,1
1,2000,49,1
1,2000,52,1
1,2000,55,3
1,2000,58,4
1,2000,61,3
1,2000,64,3
1,2000,67,1
1,2300,4,1
1,2300,7,2
1,2300,10,3
1,2300,13,3
1,2300,16,2
1,2300,19,1
1,2300,22,1
1,2300,25,2
1,2300,28,3
1,2300,31,4
1,2300,34,3
1,2300,37,3
1,2300,40,1
1,2300,43,1
1,2300,46,1
1,2300,49,1
1,2300,52,3
1,2300,55,4
1,2300,58,3
1,2300,61,3
1,2300,64,1
2,200,4,2
2,200,7,3
2,200,10,3
2,200,13,2
2,200,16,1
2,200,19,1
2,200,22,2
2,200,25,3
2,200,28,4
2,200,31,3
2,200,34,3
2,200,37,1
2,200,40,1
2,200,43,1
2,200,46,1
2,200,49,3
2,200,52,4
2,200,55,3
2,200,58,3
2,200,61,1
2,500,4,3
2,500,7,3
2,500,10,2
2,500,13,1
2,500,16,1
2,500,19,2
2,500,22,3
2,500,25,4
2,500,28,3
2,500,31,3
2,500,34,1
2,500,37,1
2,500,40,1
2,500,43,1
2,500,46,3
2,500,49,4
2,500,52,3
2,500,55,3
2,500,58,1
2,800,4,3
2,800,7,2
2,800,10,1
2,800,13,1
2,800,16,2
2,800,19,3
2,800,22,4
2,800,25,3
2,800,28,3
2,800,31,1
2,800,34,1
2,800,37,1
2,800,40,1
2,800,43,3
2,800,46,4
2,800,49,3
2,800,52,3
2,800,55,1
2,1100,4,2
2,1100,7,1
2,1100,10,1
2,1100,13,2
2,1100,16,3
2,1100,19,4
2,1100,22,3
2,1100,25,3
2,1100,28,1
2,1100,31,1
2,1100,34,1
2,1100,37,1
2,1100,40,3
2,1100,43,4
2,1100,46,3
2,1100,49,3
2,1100,52,1
2,1400,4,1
2,1400,7,1
2,1400,10,2
2,1400,13,3
2,1400,16,4
2,1400,19,3
2,1400,22,3
2,1400,25,1
2,1400,28,1
2,1400,31,1
2,1400,34,1
2,1400,37,3
2,1400,40,4
2,1400,43,3
2,1400,46,3
2,1400,49,1
2,1700,4,1
2,1700,7,2
2,1700,10,3
2,1700,13,4
2,1700,16,3
2,1700,19,3
2,1700,22,1
2,1700,25,1
2,1700,28,1
2,1700,31,1
2,1700,34,3
2,1700,37,4
2,1700,40,3
2,1700,43,3
2,1700,46,1
2,2000,4,2
2,2000,7,3
2,2000,10,4
2,2000,13,3
2,2000,16,3
2,2000,19,1
2,2000,22,1
2,2000,25,1
2,2000,28,1
2,2000,31,3
2,2000,34,4
2,2000,37,3
2,2000,40,3
2,2000,43,1
2,2000,46,1
2,2000,49,2
2,2000,52,3
2,2000,55,3
2,2000,58,4
2,2000,61,3
2,2000,64,3
2,2000,67,1
2,2300,4,3
2,2300,7,4
2,2300,10,3
2,2300,13,3
2,2300,16,1
2,2300,19,1
2,2300,22,1
2,2300,25,1
2,2300,28,3
2,2300,31,4
2,2300,34,3
2,2300,37,3
2,2300,40,1
2,2300,43,1
2,2300,46,2
2,2300,49,3
2,2300,52,3
2,2300,55,4
2,2300,58,3
2,2300,61,3
2,2300,64,1
3,200,4,4
3,200,7,3
3,200,10,3
3,200,13,1
3,200,16,1
3,200,19,1
3,200,22,1
3,200,25,3
3,200,28,4
3,200,31,3
3,200,34,3
3,200,37,1
3,200,40,1
3,200,43,2
3,200,46,3
3,200,49,3
3,200,52,4
3,200,55,3
3,200,58,3
3,200,61,1
3,500,4,3
3,500,7,3
3,500,10,1
3,500,13,1
3,500,16,1
3,500,19,1
3,500,22,3
3,500,25,4
3,500,28,3
3,500,31,3
3,500,34,1
3,500,37,1
3,500,40,2
3,500,43,3
3,500,46,3
3,500,49,4
3,500,52,3
3,500,55,3
3,500,58,1
3,800,4,3
3,800,7,1
3,800,10,1
3,800,13,1
3,800,16,1
3,800,19,3
3,800,22,4
3,800,25,3
3,800,28,3
3,800,31,1
3,800,34,1
3,800,37,2
3,800,40,3
3,800,43,3
3,800,46,4
3,800,49,3
3,800,52,3
3,800,55,1
3,1100,4,1
3,1100,7,1
3,1100,10,1
3,1100,13,1
3,1100,16,3
3,1100,19,4
3,1100,22,3
3,1100,25,3
3,1100,28,1
3,1100,31,1
3,1100,34,2
3,1100,37,3
3,1100,40,3
3,1100,43,4
3,1100,46,3
3,1100,49,3
3,1100,52,1
3,1400,4,1
3,1400,7,1
3,1400,10,1
3,1400,13,3
3,1400,16,4
3,1400,19,3
3,1400,22,3
3,1400,25,1
3,1400,28,1
3,1400,31,2
3,1400,34,3
3,1400,37,3
3,1400,40,4
3,1400,43,3
3,1400,46,3
3,1400,49,1
3,1700,4,1
3,1700,7,1
3,1700,10,3
3,1700,13,4
3,1700,16,3
3,1700,19,3
3,1700,22,1
3,1700,25,1
3,1700,28,2
3,1700,31,3
3,1700,34,3
3,1700,37,4
3,1700,40,3
3,1700,43,3
3,1700,46,1
3,2000,4,1
3,2000,7,3
3,2000,10,4
3,2000,13,3
3,2000,16,3
3,2000,19,1
3,2000,22,1
3,2000,25,2
3,2000,28,3
3,2000,31,3
3,2000,34,4
3,2000,37,3
3,2000,40,3
3,2000,43,1
3,2000,46,1.4
3,2000,49,1.4
3,2000,52,1.9
3,2000,55,3.3
3,2000,58,3.8
3,2000,61,2.9
3,2000,64,2.8
3,2000,67,1.2
3,2300,4,3
3,2300,7,4
3,2300,10,3
3,2300,13,3
3,2300,16,1
3,2300,19,1
3,2300,22,2
3,2300,25,3
3,2300,28,3
3,2300,31,4
3,2300,34,3
3,2300,37,3
3,2300,40,1
3,2300,43,1.4
3,2300,46,1.4
3,2300,49,1.9
3,2300,52,3.3
3,2300,55,3.8
3,2300,58,2.9
3,2300,61,2.8
3,2300,64,1.2
4,200,4,4
4,200,7,3
4,200,10,3
4,200,13,1
4,200,16,1
4,200,19,2
4,200,22,3
4,200,25,3
4,200,28,4
4,200,31,3
4,200,34,3
4,200,37,1
4,200,40,1.4
4,200,43,1.4
4,200,46,1.9
4,200,49,3.3
4,200,52,3.8
4,200,55,2.9
4,200,58,2.8
4,200,61,1.2
4,500,4,3
4,500,7,3
4,500,10,1
4,500,13,1
4,500,16,2
4,500,19,3
4,500,22,3
4,500,25,4
4,500,28,3
4,500,31,3
4,500,34,1
4,500,37,1.4
4,500,40,1.4
4,500,43,1.9
4,500,46,3.3
4,500,49,3.8
4,500,52,2.9
4,500,55,2.8
4,500,58,1.2
4,800,4,3
4,800,7,1
4,800,10,1
4,800,13,2
4,800,16,3
4,800,19,3
4,800,22,4
4,800,25,3
4,800,28,3
4,800,31,1
4,800,34,1.4
4,800,37,1.4
4,800,40,1.9
4,800,43,3.3
4,800,46,3.8
4,800,49,2.9
4,800,52,2.8
4,800,55,1.2
4,1100,4,1
4,1100,7,1
4,1100,10,2
4,1100,13,3
4,1100,16,3
4,1100,19,4
4,1100,22,3
4,1100,25,3
4,1100,28,1
